ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location
11218343,JB135107,1/30/18 11:00,119XX S MICHIGAN AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,FALSE,FALSE,532,5,9,53,26,1178983,1825935,2018,2/8/18 15:48,41.67765488,-87.62049838,"(41.677654881, -87.620498379)"
11218339,JB135151,1/30/18 12:00,068XX S LOOMIS BLVD,820,THEFT,$500 AND UNDER,VEHICLE NON-COMMERCIAL,FALSE,FALSE,725,7,17,67,6,1168174,1859495,2018,2/8/18 15:48,41.76998716,-87.65910072,"(41.769987159, -87.659100723)"
11218338,JB135152,1/29/18 7:00,037XX W POLK ST,1320,CRIMINAL DAMAGE,TO VEHICLE,VEHICLE NON-COMMERCIAL,FALSE,FALSE,1133,11,24,27,14,1151640,1896117,2018,2/8/18 15:48,41.87082262,-87.7187477,"(41.870822616, -87.7187477)"
11218337,JB134872,1/30/18 9:30,019XX E 75TH ST,545,ASSAULT,PRO EMP HANDS NO/MIN INJURY,"SCHOOL, PUBLIC, BUILDING",FALSE,FALSE,414,4,8,43,08A,1190650,1855630,2018,2/8/18 15:48,41.75886825,-87.57683886,"(41.758868246, -87.576838856)"
11218336,JB134903,1/30/18 10:30,089XX S BUFFALO AVE,484,BATTERY,PRO EMP HANDS NO/MIN INJURY,"SCHOOL, PUBLIC, BUILDING",FALSE,FALSE,424,4,10,46,08B,1199596,1846366,2018,2/8/18 15:48,41.73322663,-87.54436434,"(41.733226633, -87.544364336)"
11218335,JB135112,1/30/18 11:30,093XX S ASHLAND AVE,1330,CRIMINAL TRESPASS,TO LAND,SMALL RETAIL STORE,TRUE,FALSE,2221,22,21,73,26,1167315,1842598,2018,2/8/18 15:48,41.72363784,-87.66273216,"(41.72363784, -87.662732163)"
11218333,JB133666,1/26/18 12:55,128XX S ESCANABA AVE,460,BATTERY,SIMPLE,"SCHOOL, PUBLIC, BUILDING",FALSE,FALSE,433,4,10,55,08B,1197419,1820493,2018,2/8/18 15:48,41.66228307,-87.55319809,"(41.662283069, -87.553198089)"
11218332,JB134886,1/30/18 10:31,031XX W FILLMORE ST,051A,ASSAULT,AGGRAVATED: HANDGUN,APARTMENT,TRUE,TRUE,1134,11,24,29,04A,1155424,1895201,2018,2/8/18 15:48,41.86823383,-87.70487986,"(41.86823383, -87.704879863)"
11218331,JB134013,1/26/18 13:00,035XX E 114TH ST,560,ASSAULT,SIMPLE,"SCHOOL, PUBLIC, BUILDING",FALSE,FALSE,433,4,10,52,08A,1201660,1829983,2018,2/8/18 15:48,41.68821818,-87.53735791,"(41.688218178, -87.537357913)"
11218330,JB134964,1/29/18 12:00,049XX N MAGNOLIA AVE,810,THEFT,OVER $500,STREET,FALSE,FALSE,2033,20,46,3,6,1167048,1933038,2018,2/8/18 15:48,41.9718193,-87.66111705,"(41.971819298, -87.66111705)"
11218328,JB134863,1/30/18 9:15,001XX S STATE ST,031A,ROBBERY,ARMED: HANDGUN,CTA STATION,FALSE,FALSE,112,1,42,32,3,1176400,1899863,2018,2/8/18 15:48,41.88057943,-87.62773256,"(41.880579428, -87.627732563)"
11218327,JB134833,1/29/18 9:00,024XX W 70TH ST,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,FALSE,FALSE,832,8,17,66,11,1161417,1858175,2018,2/8/18 15:48,41.76650758,-87.68390565,"(41.766507577, -87.683905652)"
11218326,JB134946,1/30/18 10:00,048XX N FRANCISCO AVE,460,BATTERY,SIMPLE,"SCHOOL, PRIVATE, BUILDING",FALSE,FALSE,2031,20,40,4,08B,1156348,1932071,2018,2/8/18 15:48,41.96938944,-87.70048881,"(41.96938944, -87.700488807)"
11218325,JB134732,1/30/18 5:30,014XX S CANAL ST,460,BATTERY,SIMPLE,STREET,FALSE,FALSE,124,1,2,28,08B,1173362,1893147,2018,2/8/18 15:48,41.86221827,-87.63908716,"(41.862218265, -87.639087164)"
11218323,JB134809,1/30/18 4:30,014XX W 61ST ST,1020,ARSON,BY FIRE,RESIDENCE-GARAGE,FALSE,FALSE,713,7,16,67,9,1167857,1864296,2018,2/8/18 15:48,41.78316852,-87.66012494,"(41.78316852, -87.660124944)"
11218321,JB135116,1/29/18 10:30,022XX W HIRSCH ST,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,"SCHOOL, PUBLIC, BUILDING",FALSE,FALSE,1424,14,1,24,11,1161297,1909275,2018,2/8/18 15:48,41.90673408,-87.68292725,"(41.906734077, -87.682927245)"
11218320,JB135140,1/30/18 10:15,029XX N LAKE SHORE DR,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,HOSPITAL BUILDING/GROUNDS,FALSE,FALSE,1934,19,44,6,26,1173796,1919557,2018,2/8/18 15:48,41.93467909,-87.63670683,"(41.93467909, -87.636706827)"
11218317,JB135141,1/30/18 13:20,058XX S KEDZIE AVE,860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,FALSE,FALSE,824,8,14,63,6,1156049,1865751,2018,2/8/18 15:48,41.78740679,-87.70337814,"(41.787406786, -87.70337814)"
11218316,JB135096,1/30/18 13:00,058XX W 64TH ST,820,THEFT,$500 AND UNDER,VEHICLE NON-COMMERCIAL,FALSE,FALSE,812,8,13,64,6,1138672,1861522,2018,2/8/18 15:48,41.77613337,-87.76719531,"(41.77613337, -87.767195312)"
11218315,JB135115,1/30/18 13:03,022XX S PULASKI RD,460,BATTERY,SIMPLE,CTA BUS,FALSE,FALSE,1013,10,22,29,08B,1150056,1888956,2018,2/8/18 15:48,41.85120295,-87.72474952,"(41.851202948, -87.724749524)"
11218314,JB135036,1/30/18 10:30,028XX W POLK ST,1122,DECEPTIVE PRACTICE,COUNTERFEIT CHECK,RESIDENCE,FALSE,FALSE,1135,11,2,27,10,1157478,1896242,2018,2/8/18 15:48,41.87104893,-87.69731087,"(41.871048929, -87.697310873)"
11218313,JB134432,1/29/18 18:15,039XX W OGDEN AVE,560,ASSAULT,SIMPLE,STREET,FALSE,FALSE,1013,10,22,29,08A,1150314,1889043,2018,2/8/18 15:48,41.85143667,-87.72380033,"(41.851436665, -87.723800331)"
11218311,JB135058,1/27/18 2:30,046XX W OHIO ST,610,BURGLARY,FORCIBLE ENTRY,OTHER,FALSE,FALSE,1111,11,28,25,5,1145308,1903586,2018,2/8/18 15:48,41.89144049,-87.74180592,"(41.891440492, -87.741805917)"
11218309,JB135130,1/30/18 13:00,001XX E CHICAGO AVE,860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,FALSE,FALSE,1833,18,42,8,6,1177093,1905750,2018,2/8/18 15:48,41.896718,-87.62500953,"(41.896717997, -87.625009525)"
11218308,JB135054,1/29/18 19:00,017XX W HOWARD ST,320,ROBBERY,STRONGARM - NO WEAPON,STREET,FALSE,FALSE,2422,24,49,1,3,1163172,1950347,2018,2/8/18 15:48,42.01939827,-87.67488021,"(42.019398266, -87.67488021)"
11218306,JB135072,1/30/18 4:00,077XX S STEWART AVE,820,THEFT,$500 AND UNDER,RESIDENCE,FALSE,TRUE,623,6,17,69,6,1174961,1853815,2018,2/8/18 15:48,41.75425188,-87.63439172,"(41.754251875, -87.634391715)"
11218304,JB134849,1/30/18 8:35,053XX S LOOMIS BLVD,460,BATTERY,SIMPLE,"SCHOOL, PUBLIC, GROUNDS",FALSE,FALSE,934,9,16,61,08B,1167902,1869441,2018,2/8/18 15:48,41.79728605,-87.65981218,"(41.797286045, -87.659812184)"
11218303,JB135002,1/29/18 15:00,028XX N SPAULDING AVE,1130,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,RESIDENCE,FALSE,FALSE,1412,14,35,21,11,1153894,1918612,2018,2/8/18 15:48,41.9325064,-87.70987223,"(41.932506402, -87.709872225)"
11218302,JB135102,1/30/18 9:00,063XX N MONTICELLO AVE,1330,CRIMINAL TRESPASS,TO LAND,RESIDENTIAL YARD (FRONT/BACK),FALSE,FALSE,1711,17,50,13,26,1150901,1941782,2018,2/8/18 15:48,41.99614566,-87.72026199,"(41.996145659, -87.720261989)"
11218301,JB134991,1/30/18 11:39,048XX W CHICAGO AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,FALSE,TRUE,1531,15,28,25,08B,1143988,1904873,2018,2/8/18 15:48,41.89499704,-87.74662139,"(41.894997038, -87.746621393)"
11218300,JB135086,1/29/18 8:00,070XX S ST LAWRENCE AVE,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,RESIDENCE,FALSE,FALSE,322,3,6,69,11,1181458,1858294,2018,2/8/18 15:48,41.76639541,-87.61044456,"(41.766395412, -87.610444556)"
11218299,JB134369,1/29/18 18:00,066XX S SPAULDING AVE,497,BATTERY,AGGRAVATED DOMESTIC BATTERY: OTHER DANG WEAPON,APARTMENT,FALSE,FALSE,831,8,15,66,04B,1155541,1860127,2018,2/8/18 15:48,41.77198389,-87.70539136,"(41.771983892, -87.705391356)"
11218293,JB134803,1/29/18 15:00,029XX N MC VICKER AVE,430,BATTERY,AGGRAVATED: OTHER DANG WEAPON,"SCHOOL, PUBLIC, BUILDING",FALSE,FALSE,2511,25,29,19,04B,1135552,1918950,2018,2/8/18 15:48,41.93378014,-87.77726987,"(41.933780135, -87.777269865)"
11218292,JB135032,1/21/18 11:03,009XX W BELMONT AVE,460,BATTERY,SIMPLE,SIDEWALK,FALSE,FALSE,1933,19,44,6,08B,1169269,1921430,2018,2/8/18 15:48,41.93991842,-87.65328888,"(41.93991842, -87.653288878)"
11218291,JB134980,1/30/18 11:08,012XX S AVERS AVE,143A,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,VEHICLE NON-COMMERCIAL,TRUE,FALSE,1011,10,24,29,15,1150904,1894248,2018,2/8/18 15:48,41.86570829,-87.72149874,"(41.865708294, -87.721498739)"
11218289,JB135073,1/27/18 9:00,066XX N NEWGARD AVE,820,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,2432,24,40,1,6,1165393,1944273,2018,2/8/18 15:48,42.00268393,-87.66688122,"(42.002683931, -87.666881223)"
11218288,JB134845,1/29/18 10:30,022XX W HIRSCH ST,890,THEFT,FROM BUILDING,"SCHOOL, PUBLIC, BUILDING",FALSE,FALSE,1424,14,1,24,6,1161297,1909275,2018,2/8/18 15:48,41.90673408,-87.68292725,"(41.906734077, -87.682927245)"
11219244,JB136312,1/31/18 7:00,051XX W WABANSIA AVE,820,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,2533,25,37,25,6,1142025,1910823,2018,2/8/18 15:48,41.91136113,-87.7536834,"(41.911361126, -87.753683403)"
11219243,JB136042,1/31/18 9:23,019XX N NEWLAND AVE,610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,FALSE,FALSE,2513,25,36,25,5,1129781,1912067,2018,2/8/18 15:48,41.91499308,-87.7986362,"(41.914993077, -87.798636201)"
11219242,JB135225,1/30/18 12:55,091XX S COMMERCIAL AVE,560,ASSAULT,SIMPLE,OTHER,FALSE,FALSE,423,4,10,46,08A,1197730,1845007,2018,2/8/18 15:48,41.72954416,-87.55124547,"(41.729544162, -87.551245472)"
11219241,JB136220,1/30/18 17:00,001XX W MADISON ST,1320,CRIMINAL DAMAGE,TO VEHICLE,PARKING LOT/GARAGE(NON.RESID.),FALSE,FALSE,122,1,42,32,14,1174945,1900351,2018,2/8/18 15:48,41.88195123,-87.63306051,"(41.881951231, -87.633060512)"
11219240,JB136136,1/31/18 10:35,076XX S COLES AVE,820,THEFT,$500 AND UNDER,APARTMENT,FALSE,TRUE,421,4,7,43,6,1196486,1854950,2018,2/8/18 15:48,41.75685946,-87.55547324,"(41.756859457, -87.555473236)"
11219238,JB136270,1/31/18 12:15,008XX N STATE ST,1330,CRIMINAL TRESPASS,TO LAND,GROCERY FOOD STORE,TRUE,FALSE,1833,18,42,8,26,1176204,1906464,2018,2/8/18 15:48,41.89869734,-87.62825308,"(41.898697342, -87.628253084)"
11219237,JB136240,1/31/18 10:00,049XX N KENMORE AVE,890,THEFT,FROM BUILDING,HOTEL/MOTEL,FALSE,FALSE,2024,20,46,3,6,1168355,1933247,2018,2/8/18 15:48,41.97236456,-87.65630497,"(41.972364558, -87.656304974)"
11219236,JB136121,1/31/18 8:00,003XX E 75TH ST,430,BATTERY,AGGRAVATED: OTHER DANG WEAPON,SIDEWALK,FALSE,FALSE,623,6,6,69,04B,1179556,1855352,2018,2/8/18 15:48,41.7583659,-87.61750577,"(41.758365901, -87.617505767)"
11219235,JB136093,1/30/18 21:00,005XX W 43RD PL,820,THEFT,$500 AND UNDER,APARTMENT,FALSE,FALSE,925,9,11,61,6,1173236,1876072,2018,2/8/18 15:48,41.81536582,-87.64005561,"(41.815365823, -87.640055607)"
11219234,JB136260,1/31/18 10:00,007XX N HUDSON AVE,820,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,1831,18,42,8,6,1173004,1905430,2018,2/8/18 15:48,41.89593155,-87.64003709,"(41.895931553, -87.640037089)"
11219233,JB136242,1/30/18 2:00,056XX W FULLERTON AVE,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,2515,25,30,19,7,1138562,1915397,2018,2/8/18 15:48,41.92397622,-87.76629442,"(41.923976215, -87.766294416)"
11219232,JB136087,1/30/18 21:30,018XX N NEWCASTLE AVE,820,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,2513,25,36,25,6,1130470,1911430,2018,2/8/18 15:48,41.91323325,-87.7961195,"(41.913233252, -87.796119504)"
11219231,JB136253,1/31/18 11:10,080XX S EVANS AVE,2093,NARCOTICS,FOUND SUSPECT NARCOTICS,RESIDENTIAL YARD (FRONT/BACK),TRUE,FALSE,631,6,6,44,18,1182624,1851781,2018,2/8/18 15:48,41.7484961,-87.60637251,"(41.748496098, -87.606372507)"
11219230,JB136251,1/31/18 11:25,022XX W FARRAGUT AVE,470,PUBLIC PEACE VIOLATION,RECKLESS CONDUCT,ALLEY,FALSE,FALSE,2012,20,40,4,24,1160559,1934826,2018,2/8/18 15:48,41.97686289,-87.68492825,"(41.976862887, -87.68492825)"
11219229,JB135905,1/31/18 2:00,057XX N WESTERN AVE,610,BURGLARY,FORCIBLE ENTRY,RESTAURANT,FALSE,FALSE,2011,20,40,2,5,1159285,1938127,2018,2/8/18 15:48,41.98594734,-87.68952206,"(41.985947341, -87.689522063)"
11219227,JB136223,1/31/18 10:57,035XX N KIMBALL AVE,860,THEFT,RETAIL THEFT,DEPARTMENT STORE,FALSE,FALSE,1732,17,35,21,6,1153099,1923246,2018,2/8/18 15:48,41.94523828,-87.71267048,"(41.945238279, -87.712670479)"
11219224,JB136271,1/31/18 11:57,030XX W DIVERSEY AVE,890,THEFT,FROM BUILDING,OTHER,FALSE,FALSE,1411,14,35,21,6,1155420,1918456,2018,2/8/18 15:48,41.93204774,-87.70426853,"(41.932047739, -87.704268531)"
11219223,JB136256,1/27/18 22:00,057XX S KOLMAR AVE,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,RESIDENCE,FALSE,FALSE,813,8,13,62,26,1147012,1866161,2018,2/8/18 15:48,41.78870881,-87.73650293,"(41.788708812, -87.736502932)"
11219221,JB136246,1/31/18 12:30,008XX S KARLOV AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,APARTMENT,FALSE,FALSE,1132,11,24,26,26,1149180,1895999,2018,2/8/18 15:48,41.87054679,-87.72778235,"(41.870546787, -87.72778235)"
11219220,JB136089,1/31/18 10:00,061XX S PULASKI RD,486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,FALSE,FALSE,813,8,13,65,08B,1150762,1863366,2018,2/8/18 15:48,41.78096664,-87.72282561,"(41.78096664, -87.722825605)"
11219219,JB131810,1/28/18 13:04,047XX W MONROE ST,486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,FALSE,TRUE,1113,11,28,25,08B,1144865,1899147,2018,2/8/18 15:48,41.87926772,-87.74354491,"(41.879267723, -87.74354491)"
11219218,JB136213,1/31/18 12:00,070XX S TALMAN AVE,880,THEFT,PURSE-SNATCHING,STREET,FALSE,FALSE,831,8,18,66,6,1159920,1857965,2018,2/8/18 15:48,41.76596219,-87.68939852,"(41.765962191, -87.689398519)"
11219216,JB136207,1/30/18 15:10,029XX W 65TH ST,460,BATTERY,SIMPLE,SIDEWALK,FALSE,FALSE,831,8,15,66,08B,1157980,1861398,2018,2/8/18 15:48,41.77542249,-87.69641616,"(41.775422487, -87.69641616)"
11219214,JB136247,1/31/18 8:57,025XX S PULASKI RD,143A,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,APARTMENT,FALSE,FALSE,1013,10,22,30,15,1150110,1886960,2018,2/8/18 15:48,41.84572462,-87.72460326,"(41.845724623, -87.724603259)"
11219213,JB136261,1/31/18 8:57,025XX S PULASKI RD,2012,NARCOTICS,MANU/DELIVER:COCAINE,APARTMENT,TRUE,FALSE,1013,10,22,30,18,1150110,1886960,2018,2/8/18 15:48,41.84572462,-87.72460326,"(41.845724623, -87.724603259)"
11219212,JB136222,1/31/18 12:05,039XX W FULLERTON AVE,460,BATTERY,SIMPLE,DRUG STORE,FALSE,FALSE,2524,25,30,22,08B,1149541,1915660,2018,2/8/18 15:48,41.9244916,-87.72594597,"(41.924491602, -87.725945966)"
11219210,JB135649,1/30/18 18:00,012XX S WABASH AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,GROCERY FOOD STORE,FALSE,TRUE,131,1,2,33,26,1176963,1894850,2018,2/8/18 15:48,41.86681074,-87.62581703,"(41.866810739, -87.625817031)"
11219208,JB136168,1/30/18 17:00,071XX W DIVERSEY AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,CTA BUS,FALSE,FALSE,2511,25,36,18,14,1127787,1917801,2018,2/8/18 15:48,41.93076179,-87.80583249,"(41.930761791, -87.805832489)"
11219207,JB136237,1/31/18 11:30,007XX E 105TH ST,560,ASSAULT,SIMPLE,STREET,FALSE,FALSE,512,5,9,50,08A,1183069,1835492,2018,2/8/18 15:48,41.70378684,-87.60524674,"(41.70378684, -87.605246741)"
11219206,JB135912,1/31/18 6:45,016XX N LAMON AVE,031A,ROBBERY,ARMED: HANDGUN,STREET,FALSE,FALSE,2533,25,37,25,3,1143239,1910611,2018,2/8/18 15:48,41.91075678,-87.74922881,"(41.910756775, -87.749228812)"
11219205,JB136228,1/31/18 11:45,004XX W 110TH PL,810,THEFT,OVER $500,RESIDENCE,FALSE,FALSE,2233,22,34,49,6,1175144,1831628,2018,2/8/18 15:48,41.69336365,-87.63438125,"(41.69336365, -87.634381248)"
11219204,JB136023,1/31/18 9:03,102XX S PRAIRIE AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,TRUE,TRUE,511,5,9,49,08B,1179723,1837112,2018,2/8/18 15:48,41.70830931,-87.61744974,"(41.708309313, -87.617449742)"
11219203,JB135926,1/31/18 7:20,041XX W OAKDALE AVE,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,2523,25,31,21,7,1148365,1919295,2018,2/8/18 15:48,41.93448915,-87.73017317,"(41.934489145, -87.730173168)"
11219202,JB136210,1/31/18 11:30,070XX S PAULINA ST,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,FALSE,TRUE,735,7,17,67,14,1166229,1858002,2018,2/8/18 15:48,41.76593179,-87.66627272,"(41.765931787, -87.666272722)"
11219200,JB136201,1/31/18 11:40,015XX W NORTH AVE,820,THEFT,$500 AND UNDER,CTA BUS STOP,FALSE,FALSE,1433,14,1,24,6,1165615,1910732,2018,2/8/18 15:48,41.91064124,-87.66702394,"(41.910641243, -87.667023936)"
11219199,JB136073,1/31/18 9:47,033XX W HARRISON ST,041A,BATTERY,AGGRAVATED: HANDGUN,SIDEWALK,FALSE,FALSE,1134,11,24,27,04B,1153988,1897159,2018,2/8/18 15:48,41.87363552,-87.71009954,"(41.873635521, -87.710099544)"
11219198,JB136225,1/31/18 12:06,010XX N AVERS AVE,2092,NARCOTICS,SOLICIT NARCOTICS ON PUBLICWAY,SIDEWALK,TRUE,FALSE,1112,11,27,23,18,1150528,1906678,2018,2/8/18 15:48,41.89982491,-87.72255431,"(41.899824907, -87.722554305)"
11219197,JB136057,1/31/18 7:30,046XX W LEXINGTON ST,560,ASSAULT,SIMPLE,WAREHOUSE,FALSE,FALSE,1131,11,24,25,08A,1145645,1896288,2018,2/8/18 15:48,41.87140754,-87.74075333,"(41.871407537, -87.740753326)"
11219196,JB136189,1/31/18 11:20,107XX S TALMAN AVE,3731,INTERFERENCE WITH PUBLIC OFFICER,OBSTRUCTING IDENTIFICATION,STREET,TRUE,FALSE,2212,22,19,75,24,1160615,1833412,2018,2/8/18 15:48,41.69857048,-87.68752634,"(41.69857048, -87.687526341)"
11219193,JB136132,1/30/18 15:44,008XX W 60TH ST,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,FALSE,FALSE,712,7,16,68,26,1171800,1865065,2018,2/8/18 15:48,41.78519312,-87.64564609,"(41.78519312, -87.645646093)"
11219192,JB135989,1/30/18 19:00,022XX W 54TH PL,1130,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,RESIDENCE,FALSE,FALSE,932,9,16,63,11,1162093,1868479,2018,2/8/18 15:48,41.79476912,-87.68114139,"(41.794769115, -87.68114139)"
11219191,JB136065,1/28/18 10:00,063XX S NORMAL BLVD,820,THEFT,$500 AND UNDER,APARTMENT,FALSE,FALSE,722,7,20,68,6,1174032,1863044,2018,2/8/18 15:48,41.779598,-87.63752259,"(41.779597995, -87.637522586)"
11219190,JB136152,1/23/18 12:00,020XX W 70TH ST,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,FALSE,FALSE,735,7,17,67,11,1163891,1858231,2018,2/8/18 15:48,41.76660963,-87.6748359,"(41.766609631, -87.674835899)"
11219189,JB136150,1/31/18 8:15,037XX N ASHLAND AVE,460,BATTERY,SIMPLE,SIDEWALK,FALSE,FALSE,1922,19,47,6,08B,1164989,1924866,2018,2/8/18 15:48,41.94943907,-87.66892126,"(41.949439068, -87.668921262)"
11219188,JB136203,1/30/18 22:00,030XX W EASTWOOD AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,FALSE,FALSE,1713,17,33,14,08B,1155313,1930689,2018,2/8/18 15:48,41.96561807,-87.70433183,"(41.965618067, -87.704331828)"
11219187,JB136069,1/31/18 9:30,092XX S PRINCETON AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,FALSE,TRUE,634,6,21,49,08B,1176292,1843723,2018,2/8/18 15:48,41.72652839,-87.6298164,"(41.726528386, -87.629816395)"
11219186,JB136164,1/26/18 15:00,046XX N BROADWAY,810,THEFT,OVER $500,CTA TRAIN,FALSE,FALSE,1913,19,46,3,6,1167927,1930974,2018,2/8/18 15:48,41.96613664,-87.65794469,"(41.966136644, -87.657944686)"
11219185,JB136149,1/31/18 10:45,041XX W WEST END AVE,2024,NARCOTICS,POSS: HEROIN(WHITE),"SCHOOL, PUBLIC, GROUNDS",TRUE,FALSE,1114,11,28,26,18,1148717,1900650,2018,2/8/18 15:48,41.88331861,-87.72936203,"(41.883318614, -87.729362034)"
11219184,JB136031,1/31/18 7:45,009XX S INDEPENDENCE BLVD,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,1133,11,24,29,7,1151403,1895634,2018,2/8/18 15:48,41.86950186,-87.71963049,"(41.869501863, -87.719630494)"
11219182,JB136166,1/30/18 19:00,005XX W 86TH ST,051A,ASSAULT,AGGRAVATED: HANDGUN,APARTMENT,FALSE,TRUE,622,6,21,71,04A,1174030,1847836,2018,2/8/18 15:48,41.73786544,-87.63798058,"(41.737865442, -87.637980582)"
11219181,JB135953,1/31/18 7:58,052XX W JACKSON BLVD,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE-GARAGE,FALSE,FALSE,1522,15,29,25,14,1141505,1898169,2018,2/8/18 15:48,41.87664667,-87.75590659,"(41.876646666, -87.755906591)"
11219180,JB135947,1/30/18 20:00,030XX W WASHINGTON BLVD,910,MOTOR VEHICLE THEFT,AUTOMOBILE,RESIDENTIAL YARD (FRONT/BACK),FALSE,FALSE,1222,12,2,27,7,1156130,1900528,2018,2/8/18 15:48,41.88283745,-87.70214417,"(41.882837445, -87.702144168)"
11219179,JB135898,1/31/18 6:20,030XX W JACKSON BLVD,820,THEFT,$500 AND UNDER,SIDEWALK,FALSE,TRUE,1124,11,28,27,6,1156343,1898537,2018,2/8/18 15:48,41.87736964,-87.70141585,"(41.877369643, -87.701415852)"
11219178,JB136211,1/30/18 14:00,103XX S HALSTED ST,820,THEFT,$500 AND UNDER,PARKING LOT/GARAGE(NON.RESID.),FALSE,FALSE,2232,22,34,73,6,1172801,1836382,2018,2/8/18 15:48,41.7064612,-87.64281991,"(41.706461203, -87.642819913)"
11219176,JB136194,1/23/18 19:40,103XX S DOTY AVE E,810,THEFT,OVER $500,PARKING LOT/GARAGE(NON.RESID.),FALSE,FALSE,434,4,10,51,6,1189757,1836996,2018,2/8/18 15:48,41.70775621,-87.58070877,"(41.707756212, -87.580708771)"
11219175,JB136186,1/30/18 22:00,003XX N CENTRAL AVE,320,ROBBERY,STRONGARM - NO WEAPON,SIDEWALK,FALSE,FALSE,1523,15,28,25,3,1138980,1901803,2018,2/8/18 15:48,41.88666507,-87.76508938,"(41.886665074, -87.765089381)"
11219174,JB136181,1/26/18 10:30,032XX W LAKE ST,560,ASSAULT,SIMPLE,OTHER,FALSE,FALSE,1123,11,28,27,08A,1154660,1901097,2018,2/8/18 15:48,41.88442838,-87.70752685,"(41.88442838, -87.707526851)"
11219173,JB136205,1/29/18 13:00,001XX E 51ST ST,820,THEFT,$500 AND UNDER,OTHER,FALSE,FALSE,231,2,3,40,6,1178159,1871244,2018,2/8/18 15:48,41.80200696,-87.62214391,"(41.802006956, -87.622143912)"
11219172,JB136151,1/30/18 20:45,048XX N CICERO AVE,860,THEFT,RETAIL THEFT,GROCERY FOOD STORE,FALSE,FALSE,1712,17,39,14,6,1143542,1931564,2018,2/8/18 15:48,41.9682481,-87.74758973,"(41.968248104, -87.747589731)"
11219171,JB136133,1/31/18 10:00,082XX S EXCHANGE AVE,820,THEFT,$500 AND UNDER,COMMERCIAL / BUSINESS OFFICE,FALSE,FALSE,423,4,7,46,6,1197253,1851083,2018,2/8/18 15:48,41.74622907,-87.55279094,"(41.746229065, -87.552790944)"
11219170,JB136170,1/27/18 12:00,064XX S DR MARTIN LUTHER KING JR DR,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,APARTMENT,FALSE,FALSE,312,3,20,69,11,1180026,1862452,2018,2/8/18 15:48,41.77783829,-87.61556613,"(41.777838294, -87.615566126)"
11219169,JB136191,1/31/18 10:00,017XX S MICHIGAN AVE,820,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,131,1,2,33,6,1177496,1891878,2018,2/8/18 15:48,41.85864331,-87.6239505,"(41.858643312, -87.6239505)"
11219168,JB136167,1/31/18 8:53,036XX W FIFTH AVE,820,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,1133,11,28,27,6,1152354,1897856,2018,2/8/18 15:48,41.87558057,-87.71608043,"(41.875580565, -87.716080427)"
11219167,JB136193,1/30/18 4:00,106XX S NORMAL AVE,610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,FALSE,FALSE,2233,22,34,49,5,1174842,1834388,2018,2/8/18 15:48,41.70094422,-87.63540505,"(41.700944222, -87.63540505)"
